Review_ID,Rating,Year_Month,Reviewer_Location,Branch
298496829,5,2015-5,United States,Disneyland_California
298480640,5,2015-7,United States,Disneyland_California
298384992,5,2015-7,United States,Disneyland_California
298372960,5,2015-1,United States,Disneyland_California
298343160,5,2015-8,United States,Disneyland_California
298218848,5,2014-9,United States,Disneyland_California
298170090,4,2015-3,Netherlands,Disneyland_California
298144256,3,2015-8,Australia,Disneyland_California
298131594,5,2014-9,United States,Disneyland_California
298120085,5,2015-8,United States,Disneyland_California
298115519,5,2015-8,United Kingdom,Disneyland_California
298112219,5,2015-8,United States,Disneyland_California
298100744,5,2015-7,United States,Disneyland_California
298095685,3,2015-7,United States,Disneyland_California
298076107,4,2015-7,United Kingdom,Disneyland_California
298041652,5,2014-9,United States,Disneyland_California
298038502,5,2015-8,Australia,Disneyland_California
298031178,5,2015-8,United Kingdom,Disneyland_California
297993380,5,2015-7,Canada,Disneyland_California
297969661,5,2015-8,United States,Disneyland_California
297857589,4,2015-7,United States,Disneyland_California
297712131,5,2015-7,Australia,Disneyland_California
297684534,5,2015-5,United States,Disneyland_California
297682799,4,2015-8,United States,Disneyland_California
297534580,5,2015-8,United States,Disneyland_California
297401245,4,2015-7,United States,Disneyland_California
297379112,1,2015-8,United States,Disneyland_California
297371363,5,2015-7,Hong Kong,Disneyland_California
297369501,5,2015-6,India,Disneyland_California
297345688,3,2015-8,United States,Disneyland_California
297330924,4,2015-7,Australia,Disneyland_California
297306293,5,2015-8,United States,Disneyland_California
297284383,5,2015-7,United States,Disneyland_California
297276932,4,2014-10,Denmark,Disneyland_California
297239696,2,2015-8,United States,Disneyland_California
297237926,1,2015-8,United States,Disneyland_California
297169818,5,2015-7,Australia,Disneyland_California
297043263,5,2015-5,Canada,Disneyland_California
297025756,3,2015-7,United Kingdom,Disneyland_California
297018015,5,2015-8,United States,Disneyland_California
297010865,5,2014-9,United States,Disneyland_California
296989242,5,2015-8,United States,Disneyland_California
296912641,5,2015-3,United States,Disneyland_California
296908191,1,2015-8,United States,Disneyland_California
296891940,5,2015-8,United States,Disneyland_California
296835214,5,2014-9,Australia,Disneyland_California
296785225,5,2015-8,Australia,Disneyland_California
296764665,5,2015-6,United States,Disneyland_California
296740953,5,2015-7,Egypt,Disneyland_California
296724234,5,2014-9,United States,Disneyland_California
296621289,1,2015-8,United States,Disneyland_California
296489809,5,2015-8,United States,Disneyland_California
296488289,4,2015-8,Japan,Disneyland_California
296484205,4,2015-6,United States,Disneyland_California
296463048,1,2015-8,United Kingdom,Disneyland_California
296458694,4,2015-7,United States,Disneyland_California
296456122,4,2015-8,United States,Disneyland_California
296446695,1,2015-7,Australia,Disneyland_California
296417178,4,2015-7,United States,Disneyland_California
296371956,3,2015-7,United States,Disneyland_California
296356147,5,2015-7,United States,Disneyland_California
296355946,3,2015-7,United States,Disneyland_California
296347382,4,2015-7,Israel,Disneyland_California
296339891,3,2015-7,Canada,Disneyland_California
296300104,5,2015-8,United Kingdom,Disneyland_California
296291875,5,2015-8,United States,Disneyland_California
296290654,5,2014-12,Canada,Disneyland_California
296229596,5,2015-7,Australia,Disneyland_California
296225240,3,2015-8,United States,Disneyland_California
296219724,2,2015-8,United States,Disneyland_California
296210022,5,2015-7,United States,Disneyland_California
296175834,5,2015-7,United States,Disneyland_California
296175311,5,2015-7,United States,Disneyland_California
296165581,5,2015-7,United States,Disneyland_California
296147807,5,2015-8,Canada,Disneyland_California
296129993,5,2015-3,Canada,Disneyland_California
296122203,5,2014-9,Canada,Disneyland_California
296110806,4,2015-7,United States,Disneyland_California
296105482,5,2014-10,United States,Disneyland_California
296099405,5,2015-7,United States,Disneyland_California
296087020,5,2015-7,United States,Disneyland_California
296085815,5,2015-7,Canada,Disneyland_California
296051902,5,2015-5,United States,Disneyland_California
296050825,4,2015-7,Mexico,Disneyland_California
296005788,5,2015-7,United States,Disneyland_California
295867137,3,2015-7,Australia,Disneyland_California
295854961,5,2015-4,New Zealand,Disneyland_California
295843624,5,2014-9,New Zealand,Disneyland_California
295839777,5,2015-7,United States,Disneyland_California
295819454,5,2015-4,United States,Disneyland_California
295818164,3,2015-2,United States,Disneyland_California
295775350,4,2014-10,United States,Disneyland_California
295741137,5,2015-2,United States,Disneyland_California
295738777,3,2014-11,United States,Disneyland_California
295668725,3,2015-8,Switzerland,Disneyland_California
295647885,4,2014-11,United States,Disneyland_California
295541714,5,2015-7,New Zealand,Disneyland_California
295507016,2,2015-8,United Kingdom,Disneyland_California
295502097,4,2015-8,United Kingdom,Disneyland_California
295457609,4,2015-4,United States,Disneyland_California
295418174,4,2015-7,United States,Disneyland_California
295392570,5,2014-12,United States,Disneyland_California
295379065,5,2015-8,Mexico,Disneyland_California
295373676,5,2015-7,United States,Disneyland_California
295369329,5,2015-7,United States,Disneyland_California
295358488,5,2015-3,United States,Disneyland_California
295355677,5,2015-6,United States,Disneyland_California
295349520,3,2015-7,United States,Disneyland_California
295236262,5,2015-7,Canada,Disneyland_California
295182566,5,2015-8,Australia,Disneyland_California
295176666,5,2015-7,United States,Disneyland_California
295157367,5,2015-7,United States,Disneyland_California
295156684,5,2015-7,United States,Disneyland_California
295156585,4,2015-8,United States,Disneyland_California
295141830,5,2014-10,Canada,Disneyland_California
295133715,5,2015-8,United States,Disneyland_California
295088398,5,2015-7,United Kingdom,Disneyland_California
295066059,5,2015-7,Canada,Disneyland_California
295042106,3,2015-3,Canada,Disneyland_California
295041461,4,2015-6,United States,Disneyland_California
295021329,5,2015-1,United States,Disneyland_California
294983649,5,2015-7,United States,Disneyland_California
294936055,5,2015-8,United States,Disneyland_California
294904498,5,2015-7,United Kingdom,Disneyland_California
294850880,2,2015-7,United States,Disneyland_California
294849469,5,2014-12,Australia,Disneyland_California
294840157,5,2015-7,United States,Disneyland_California
294827972,3,2015-7,United States,Disneyland_California
294817332,5,2015-7,United States,Disneyland_California
294806172,5,2015-7,United States,Disneyland_California
294727657,4,2015-7,United States,Disneyland_California
294707857,5,2015-7,China,Disneyland_California
294578193,3,2015-7,United States,Disneyland_California
294558621,3,2015-7,United States,Disneyland_California
294535570,5,2015-7,United States,Disneyland_California
294479743,5,2015-7,United States,Disneyland_California
294418478,5,2015-7,United States,Disneyland_California
294348614,4,2015-7,Australia,Disneyland_California
294332692,3,2015-7,United States,Disneyland_California
294324389,5,2015-3,Australia,Disneyland_California
294267557,5,2014-8,Australia,Disneyland_California
294226171,3,2015-7,United States,Disneyland_California
294213065,5,2015-5,United States,Disneyland_California
294168693,5,2015-7,United Kingdom,Disneyland_California
294149384,4,2015-7,Canada,Disneyland_California
294138872,5,2015-7,United Kingdom,Disneyland_California
294133160,4,2015-7,United States,Disneyland_California
294043368,3,2014-8,United States,Disneyland_California
294043205,5,2015-7,United States,Disneyland_California
293996226,5,2015-7,New Zealand,Disneyland_California
293965145,5,2015-6,United States,Disneyland_California
293955919,1,2015-7,United States,Disneyland_California
293950112,5,2015-7,Lebanon,Disneyland_California
293937083,4,2015-7,Canada,Disneyland_California
293937063,5,2015-7,United States,Disneyland_California
293927467,5,2015-5,United States,Disneyland_California
293920138,5,2015-6,Australia,Disneyland_California
293917263,5,2015-7,United States,Disneyland_California
293913076,5,2015-7,United States,Disneyland_California
293912028,3,2014-12,United States,Disneyland_California
293906168,5,2014-9,United States,Disneyland_California
293896978,5,2014-8,United States,Disneyland_California
293863711,3,2015-7,United States,Disneyland_California
293859006,4,2015-7,United States,Disneyland_California
293846124,5,2015-7,United States,Disneyland_California
293836274,5,2015-7,United States,Disneyland_California
293810888,2,2015-7,United States,Disneyland_California
293808697,4,2015-7,Canada,Disneyland_California
293765606,5,2015-7,Philippines,Disneyland_California
293761542,5,2015-2,United States,Disneyland_California
293758615,5,2015-6,United States,Disneyland_California
293752923,5,2015-7,United States,Disneyland_California
293734005,5,2015-7,United States,Disneyland_California
293590065,5,2015-5,United Kingdom,Disneyland_California
293571272,5,2015-7,Australia,Disneyland_California
293535960,5,2015-6,Iran,Disneyland_California
293533110,5,2014-11,India,Disneyland_California
293510781,5,2015-7,United States,Disneyland_California
293488362,5,2015-7,Australia,Disneyland_California
293486221,5,2015-7,United States,Disneyland_California
293448407,3,2015-7,United States,Disneyland_California
293429594,5,2015-4,United Kingdom,Disneyland_California
293397899,1,2015-7,Denmark,Disneyland_California
293386032,4,2015-7,United States,Disneyland_California
293334030,2,2015-7,United States,Disneyland_California
293304086,5,2015-4,United Kingdom,Disneyland_California
293202287,5,2015-7,United States,Disneyland_California
293187946,5,2015-5,United States,Disneyland_California
293139085,5,2015-7,New Zealand,Disneyland_California
293134706,5,2015-7,United States,Disneyland_California
292978772,3,2015-7,United States,Disneyland_California
292930537,5,2015-7,United States,Disneyland_California
292929873,5,2015-7,United States,Disneyland_California
292829973,5,2015-4,United States,Disneyland_California
292817997,3,2015-7,United States,Disneyland_California
292811874,5,2015-7,United States,Disneyland_California
292794872,5,2015-7,Australia,Disneyland_California
292783245,5,2015-7,United States,Disneyland_California
292753321,5,2015-7,United States,Disneyland_California
292738400,5,2015-6,United Kingdom,Disneyland_California
292713521,5,2015-3,United States,Disneyland_California
292678333,2,2015-7,United States,Disneyland_California
292612144,5,2015-7,United Kingdom,Disneyland_California
292464248,2,2015-7,United States,Disneyland_California
292461897,5,2014-8,United States,Disneyland_California
292443198,2,2015-7,United States,Disneyland_California
292385061,4,2015-7,United States,Disneyland_California
292376955,5,2015-7,United States,Disneyland_California
292297630,5,2015-7,United States,Disneyland_California
292291686,5,2015-7,Australia,Disneyland_California
292226767,5,2014-9,Australia,Disneyland_California
292214515,2,2015-7,New Zealand,Disneyland_California
292198685,4,2015-6,United States,Disneyland_California
292188256,5,2015-4,Canada,Disneyland_California
292181326,5,2015-3,United States,Disneyland_California
292146688,3,2014-11,United States,Disneyland_California
292126590,5,2015-6,United States,Disneyland_California
292123728,5,2015-7,United States,Disneyland_California
292115302,4,2015-7,United States,Disneyland_California
292105423,5,2015-7,United States,Disneyland_California
292101444,5,2015-7,United States,Disneyland_California
292068942,5,2015-7,United States,Disneyland_California
292049404,5,2015-7,United Kingdom,Disneyland_California
292040281,4,2015-7,Australia,Disneyland_California
292030948,5,2014-8,Australia,Disneyland_California
292023888,5,2015-7,United States,Disneyland_California
291976409,2,2015-7,United Kingdom,Disneyland_California
291936928,5,2015-7,United States,Disneyland_California
291922010,5,2015-6,United States,Disneyland_California
291921623,4,2015-7,Australia,Disneyland_California
291918143,4,2015-7,United States,Disneyland_California
291914100,5,2015-7,New Zealand,Disneyland_California
291910094,5,2015-7,United States,Disneyland_California
291905905,4,2015-7,United States,Disneyland_California
291890816,5,2015-7,United Arab Emirates,Disneyland_California
291885890,4,2015-7,Papua New Guinea,Disneyland_California
291838496,5,2015-7,United States,Disneyland_California
291790104,3,2015-7,United States,Disneyland_California
291776957,3,2015-7,United Arab Emirates,Disneyland_California
291740341,5,2014-9,United States,Disneyland_California
291652129,4,2015-7,United Kingdom,Disneyland_California
291634694,5,2015-6,United States,Disneyland_California
291633557,5,2015-7,United States,Disneyland_California
291624630,5,2014-8,Australia,Disneyland_California
291590928,5,2015-4,United States,Disneyland_California
291559448,3,2015-7,United Arab Emirates,Disneyland_California
291555574,4,2015-7,United States,Disneyland_California
291529279,4,2015-7,United States,Disneyland_California
291513014,5,2015-7,United States,Disneyland_California
291443850,5,2015-7,United States,Disneyland_California
291366322,5,2015-7,Australia,Disneyland_California
291272733,4,2015-7,Canada,Disneyland_California
291267520,5,2015-7,New Zealand,Disneyland_California
291216767,4,2015-3,United States,Disneyland_California
291183445,5,2015-7,Mexico,Disneyland_California
291129377,5,2015-7,United States,Disneyland_California
291091096,1,2015-7,United States,Disneyland_California
290992149,5,2014-8,Australia,Disneyland_California
290991310,5,2014-9,Australia,Disneyland_California
290955645,5,2014-10,United States,Disneyland_California
290931664,4,2014-11,United States,Disneyland_California
290920540,5,2015-5,United States,Disneyland_California
290871764,5,2014-8,United Kingdom,Disneyland_California
290861689,5,2014-8,Israel,Disneyland_California
290808779,5,2015-7,United States,Disneyland_California
290797558,5,2015-7,United States,Disneyland_California
290775225,5,2015-7,Brazil,Disneyland_California
290773232,5,2015-7,Canada,Disneyland_California
290766842,4,2015-7,Canada,Disneyland_California
290754032,3,2015-6,United States,Disneyland_California
290739734,5,2015-1,United States,Disneyland_California
290624689,5,2014-12,Japan,Disneyland_California
290604284,1,2014-10,United States,Disneyland_California
290586436,5,2015-7,United States,Disneyland_California
290572802,4,2015-7,Australia,Disneyland_California
290570756,5,2015-6,Australia,Disneyland_California
290569213,4,2015-7,Australia,Disneyland_California
290567599,2,2015-7,United States,Disneyland_California
290557462,5,2015-7,United States,Disneyland_California
290553575,5,2015-7,United States,Disneyland_California
290509059,5,2015-2,United States,Disneyland_California
290498582,5,2015-7,Germany,Disneyland_California
290481431,5,2015-1,United States,Disneyland_California
290371629,4,2015-7,United States,Disneyland_California
290371534,5,2014-10,Philippines,Disneyland_California
290370907,5,2015-5,United Kingdom,Disneyland_California
290355946,3,2015-6,Romania,Disneyland_California
290284072,5,2015-7,Australia,Disneyland_California
290255553,5,2015-7,United States,Disneyland_California
290253993,5,2015-4,Canada,Disneyland_California
290252783,4,2015-3,United States,Disneyland_California
290244389,4,2015-7,United States,Disneyland_California
290242667,4,2015-7,United States,Disneyland_California
290240832,4,2015-7,United States,Disneyland_California
290238975,5,2015-6,United States,Disneyland_California
290223650,4,2015-7,United States,Disneyland_California
290217727,5,2015-7,Australia,Disneyland_California
290210358,5,2015-7,United States,Disneyland_California
290174540,5,2015-7,Canada,Disneyland_California
290139805,4,2015-7,United States,Disneyland_California
290080907,5,2015-7,United States,Disneyland_California
290080357,3,2014-8,United States,Disneyland_California
290041593,4,2015-7,United States,Disneyland_California
290015995,5,2015-6,Australia,Disneyland_California
290010330,4,2015-6,United States,Disneyland_California
289990465,5,2015-7,United States,Disneyland_California
289986474,5,2015-7,United States,Disneyland_California
289972041,5,2015-7,United States,Disneyland_California
289969213,4,2015-6,Australia,Disneyland_California
289966339,5,2015-7,United States,Disneyland_California
289946632,5,2015-7,Australia,Disneyland_California
289934487,5,2015-7,United States,Disneyland_California
289813524,5,2015-7,United States,Disneyland_California
289704897,5,2014-8,United States,Disneyland_California
289688027,5,2015-4,United States,Disneyland_California
289686361,5,2015-7,United States,Disneyland_California
289679183,2,2015-7,United States,Disneyland_California
289662037,5,2014-10,Australia,Disneyland_California
289658291,5,2014-11,Australia,Disneyland_California
289625345,5,2015-7,United States,Disneyland_California
289618366,3,2015-7,United Kingdom,Disneyland_California
289610475,5,2015-7,United States,Disneyland_California
289594436,3,2015-7,United States,Disneyland_California
289573231,4,2015-4,United States,Disneyland_California
289566717,5,2015-6,United States,Disneyland_California
289540072,5,2015-6,United States,Disneyland_California
289512576,2,2015-7,United States,Disneyland_California
289466046,5,2015-1,United States,Disneyland_California
289427684,3,2015-7,United States,Disneyland_California
289411179,5,2014-8,Malaysia,Disneyland_California
289410626,3,2014-12,United States,Disneyland_California
289401953,5,2015-7,United States,Disneyland_California
289396071,5,2014-8,France,Disneyland_California
289395073,5,2014-12,United States,Disneyland_California
289387320,5,2014-11,New Zealand,Disneyland_California
289370057,4,2015-3,United States,Disneyland_California
289368662,5,2015-1,Argentina,Disneyland_California
289352601,5,2015-6,United States,Disneyland_California
289350792,3,2015-7,Canada,Disneyland_California
289347337,3,2015-7,Australia,Disneyland_California
289345515,4,2015-7,United States,Disneyland_California
289338637,5,2014-9,United States,Disneyland_California
289283404,3,2015-7,New Zealand,Disneyland_California
289240902,3,2015-7,United States,Disneyland_California
289136492,5,2015-7,Mexico,Disneyland_California
289129852,5,2015-3,Australia,Disneyland_California
289076455,5,2015-5,India,Disneyland_California
289026622,5,2015-7,United States,Disneyland_California
289013184,4,2015-7,Australia,Disneyland_California
289006284,2,2015-7,Canada,Disneyland_California
288996409,5,2015-7,Australia,Disneyland_California
288992784,5,2015-7,United States,Disneyland_California
288960863,5,2015-7,United States,Disneyland_California
288932895,5,2015-7,Australia,Disneyland_California
288910426,5,2015-7,Rwanda,Disneyland_California
288884543,5,2015-7,Argentina,Disneyland_California
288846937,5,2015-7,United States,Disneyland_California
288811670,3,2015-6,Australia,Disneyland_California
288776131,5,2015-7,New Zealand,Disneyland_California
288737366,5,2014-8,South Africa,Disneyland_California
288724845,4,2015-7,Canada,Disneyland_California
288723356,4,2015-5,United States,Disneyland_California
288722841,4,2014-12,New Zealand,Disneyland_California
288721716,4,2015-7,United States,Disneyland_California
288721188,5,2015-4,Australia,Disneyland_California
288718008,5,2015-7,United States,Disneyland_California
288707660,5,2015-5,United States,Disneyland_California
288704865,5,2015-6,United States,Disneyland_California
288687706,5,2015-7,United States,Disneyland_California
288683477,5,2015-7,United States,Disneyland_California
288671990,5,2014-8,Australia,Disneyland_California
288661673,5,2015-3,Canada,Disneyland_California
288571975,5,2015-7,United States,Disneyland_California
288559320,3,2015-7,United States,Disneyland_California
288543582,5,2015-6,United States,Disneyland_California
288524794,5,2014-8,United States,Disneyland_California
288510518,2,2015-6,United States,Disneyland_California
288505320,5,2015-5,United States,Disneyland_California
288488753,5,2015-7,Australia,Disneyland_California
288384817,5,2015-7,United States,Disneyland_California
288383158,4,2015-6,United States,Disneyland_California
288366563,5,2014-8,United States,Disneyland_California
288355028,2,2015-7,United States,Disneyland_California
288349973,4,2015-6,New Zealand,Disneyland_California
288323491,5,2015-7,Australia,Disneyland_California
288322378,5,2014-11,Canada,Disneyland_California
288291076,5,2014-8,United States,Disneyland_California
288272250,4,2015-5,United States,Disneyland_California
288262403,5,2015-6,United States,Disneyland_California
288221423,5,2015-6,United Kingdom,Disneyland_California
288211268,5,2015-7,United States,Disneyland_California
288198913,5,2015-7,United States,Disneyland_California
288171141,4,2015-6,United States,Disneyland_California
288058194,5,2014-12,Australia,Disneyland_California
288056635,5,2015-7,United States,Disneyland_California
288055179,5,2015-7,Saudi Arabia,Disneyland_California
288040501,5,2015-7,United States,Disneyland_California
288036336,5,2015-7,Australia,Disneyland_California
288030545,5,2015-7,Canada,Disneyland_California
287973140,3,2015-6,United States,Disneyland_California
287932569,5,2015-6,United States,Disneyland_California
287868979,5,2015-7,United States,Disneyland_California
287836527,5,2014-9,New Zealand,Disneyland_California
287821856,3,2015-7,Australia,Disneyland_California
287788564,5,2014-8,Australia,Disneyland_California
287778471,4,2015-6,United States,Disneyland_California
287775861,4,2014-8,Canada,Disneyland_California
287755201,5,2015-2,United States,Disneyland_California
287747921,4,2015-7,United States,Disneyland_California
287710446,5,2015-3,United States,Disneyland_California
287644623,3,2015-7,United States,Disneyland_California
287644068,5,2015-7,United States,Disneyland_California
287635388,5,2015-7,United States,Disneyland_California
287572286,5,2015-7,United States,Disneyland_California
287526674,5,2015-6,Hong Kong,Disneyland_California
287512450,5,2015-7,United States,Disneyland_California
287484258,5,2015-7,United States,Disneyland_California
287474391,5,2015-6,United States,Disneyland_California
287435682,4,2015-7,United Kingdom,Disneyland_California
287434633,5,2015-7,United States,Disneyland_California
287433213,5,2014-8,Australia,Disneyland_California
287432574,5,2014-8,Canada,Disneyland_California
287399784,5,2014-8,United Kingdom,Disneyland_California
287388143,4,2015-6,United States,Disneyland_California
287297562,5,2015-7,United States,Disneyland_California
287283482,5,2014-10,Guatemala,Disneyland_California
287234610,5,2014-10,United States,Disneyland_California
287177163,5,2015-6,United States,Disneyland_California
287160410,5,2014-11,United States,Disneyland_California
287079970,5,2015-3,United States,Disneyland_California
287059130,5,2015-7,Australia,Disneyland_California
287054360,5,2014-10,United States,Disneyland_California
287052754,4,2015-6,United States,Disneyland_California
287022774,5,2015-4,Canada,Disneyland_California
287013146,5,2015-5,United States,Disneyland_California
287002343,5,2015-7,United States,Disneyland_California
286985699,5,2015-6,United States,Disneyland_California
286983021,5,2015-7,United States,Disneyland_California
286980178,5,2015-6,United States,Disneyland_California
286974962,5,2014-8,Australia,Disneyland_California
286950677,5,2015-7,United Arab Emirates,Disneyland_California
286944979,5,2014-10,United States,Disneyland_California
286930880,3,2015-7,United States,Disneyland_California
286920525,4,2014-8,Canada,Disneyland_California
286903674,5,2015-4,United States,Disneyland_California
286896891,5,2015-6,United States,Disneyland_California
286832693,5,2015-6,United States,Disneyland_California
286735258,5,2014-8,Australia,Disneyland_California
286734564,5,2015-2,United States,Disneyland_California
286720610,5,2014-9,Canada,Disneyland_California
286706016,5,2015-6,Canada,Disneyland_California
286651363,5,2015-6,New Zealand,Disneyland_California
286611666,5,2015-5,New Zealand,Disneyland_California
286599694,5,2015-6,United States,Disneyland_California
286594233,3,2015-5,Australia,Disneyland_California
286591790,5,2015-5,United States,Disneyland_California
286584359,5,2015-7,United States,Disneyland_California
286569845,5,2015-6,United States,Disneyland_California
286564874,4,2014-8,New Zealand,Disneyland_California
286553031,5,2015-5,United States,Disneyland_California
286547341,5,2015-5,United States,Disneyland_California
286535948,4,2015-7,United States,Disneyland_California
286533693,3,2015-7,United States,Disneyland_California
286513051,5,2015-7,United Kingdom,Disneyland_California
286504692,5,2014-8,Spain,Disneyland_California
286498904,5,2014-10,United States,Disneyland_California
286469409,4,2014-8,United States,Disneyland_California
286466287,5,2015-7,United States,Disneyland_California
286463860,5,2014-10,United States,Disneyland_California
286460303,5,2015-6,United States,Disneyland_California
286453757,5,2015-5,United States,Disneyland_California
286432790,5,2015-6,United States,Disneyland_California
286425570,5,2015-6,United States,Disneyland_California
286423022,5,2015-6,United States,Disneyland_California
286351446,5,2014-10,United States,Disneyland_California
286308430,5,2015-5,United States,Disneyland_California
286247400,3,2014-8,Philippines,Disneyland_California
286246686,2,2015-7,Italy,Disneyland_California
286243926,5,2014-9,New Zealand,Disneyland_California
286242801,5,2015-7,United States,Disneyland_California
286230846,4,2014-8,United States,Disneyland_California
286226418,5,2015-6,Sweden,Disneyland_California
286182129,5,2015-6,United States,Disneyland_California
286165040,5,2015-7,United States,Disneyland_California
286159043,5,2015-7,Guam,Disneyland_California
286156320,4,2014-9,United States,Disneyland_California
286127975,5,2014-12,United States,Disneyland_California
286075576,5,2015-7,United States,Disneyland_California
286071670,5,2015-6,United States,Disneyland_California
286051777,5,2014-8,Sweden,Disneyland_California
286027333,5,2015-6,United States,Disneyland_California
285949141,2,2015-6,United States,Disneyland_California
285942346,3,2015-1,United States,Disneyland_California
285929346,5,2015-6,United Kingdom,Disneyland_California
285915668,5,2015-7,United States,Disneyland_California
285913865,5,2015-6,United States,Disneyland_California
285858406,5,2015-6,United States,Disneyland_California
285854887,5,2015-6,Turkey,Disneyland_California
285845153,5,2015-6,United States,Disneyland_California
285837720,3,2015-7,United Kingdom,Disneyland_California
285832010,5,2015-7,United States,Disneyland_California
285823373,5,2015-7,United States,Disneyland_California
285788710,4,2015-6,United States,Disneyland_California
285788259,5,2015-7,United States,Disneyland_California
285779956,5,2015-1,Canada,Disneyland_California
285775041,5,2015-6,United States,Disneyland_California
285769375,5,2015-5,United States,Disneyland_California
285732945,4,2014-9,United Kingdom,Disneyland_California
285694597,5,2014-8,Iraq,Disneyland_California
285673931,4,2015-7,United States,Disneyland_California
285669031,5,2015-7,United States,Disneyland_California
285667846,5,2015-6,United States,Disneyland_California
285660479,5,2015-5,United States,Disneyland_California
285651778,2,2015-7,Australia,Disneyland_California
285643398,5,2015-6,United States,Disneyland_California
285637216,3,2015-7,Canada,Disneyland_California
285633133,5,2015-5,United Kingdom,Disneyland_California
285623545,5,2014-10,United States,Disneyland_California
285586034,5,2015-6,United States,Disneyland_California
285568073,5,2014-12,United States,Disneyland_California
285567936,5,2015-7,United States,Disneyland_California
285544631,5,2014-11,United States,Disneyland_California
285544499,3,2015-6,Australia,Disneyland_California
285515423,5,2015-2,United States,Disneyland_California
285461297,5,2015-6,Australia,Disneyland_California
285459711,5,2015-6,Australia,Disneyland_California
285436057,5,2015-6,United States,Disneyland_California
285433456,5,2015-6,Australia,Disneyland_California
285388130,4,2015-6,United Kingdom,Disneyland_California
285385045,5,2015-6,United States,Disneyland_California
285358344,5,2015-6,United States,Disneyland_California
285351765,5,2015-6,United States,Disneyland_California
285334844,4,2015-6,United States,Disneyland_California
285310500,3,2015-6,United States,Disneyland_California
285301749,4,2015-6,United States,Disneyland_California
285186060,5,2015-6,United States,Disneyland_California
285185083,5,2015-6,United States,Disneyland_California
285181056,5,2015-6,United States,Disneyland_California
285178244,5,2014-8,United States,Disneyland_California
285143032,2,2015-6,United States,Disneyland_California
285140365,5,2015-5,United States,Disneyland_California
285128192,5,2015-2,United States,Disneyland_California
285115011,5,2015-6,United States,Disneyland_California
285092806,1,2015-6,United States,Disneyland_California
285078887,5,2014-9,United Kingdom,Disneyland_California
285053627,3,2015-6,United States,Disneyland_California
285040025,5,2015-7,United States,Disneyland_California
285033903,5,2015-7,United States,Disneyland_California
285022233,4,2014-8,Australia,Disneyland_California
285020414,4,2015-6,United States,Disneyland_California
285017840,5,2014-8,Canada,Disneyland_California
284976090,5,2014-8,Australia,Disneyland_California
284970482,5,2014-8,Brazil,Disneyland_California
284913720,4,2014-10,United States,Disneyland_California
284911846,4,2015-6,United States,Disneyland_California
284911129,4,2014-8,United States,Disneyland_California
284907288,5,2015-6,Australia,Disneyland_California
284901343,5,2015-6,United States,Disneyland_California
284889336,5,2015-6,Australia,Disneyland_California
284885662,5,2015-2,United States,Disneyland_California
284879129,3,2015-6,United States,Disneyland_California
284868147,5,2014-8,United States,Disneyland_California
284854538,4,2015-6,United States,Disneyland_California
284853671,5,2015-5,United States,Disneyland_California
284851130,5,2014-8,Australia,Disneyland_California
284851118,5,2015-2,United States,Disneyland_California
284804942,5,2014-8,United States,Disneyland_California
284795893,5,2015-6,United States,Disneyland_California
284783136,3,2015-5,United States,Disneyland_California
284763996,5,2015-6,Canada,Disneyland_California
284760378,5,2014-8,United States,Disneyland_California
284718135,5,2014-8,United States,Disneyland_California
284714359,5,2014-12,United States,Disneyland_California
284694047,5,2014-10,United States,Disneyland_California
284693982,5,2014-9,United States,Disneyland_California
284676830,3,2014-8,United States,Disneyland_California
284661621,4,2015-3,United States,Disneyland_California
284642529,5,2015-6,United Arab Emirates,Disneyland_California
284603803,5,2014-8,United States,Disneyland_California
284596874,5,2015-6,United States,Disneyland_California
284580024,5,2015-6,United States,Disneyland_California
284579343,5,2014-7,United States,Disneyland_California
284576440,5,2015-3,United States,Disneyland_California
284566740,5,2014-7,Australia,Disneyland_California
284559608,5,2015-6,United States,Disneyland_California
284548358,4,2015-6,United States,Disneyland_California
284532797,1,2015-6,New Zealand,Disneyland_California
284527826,5,2014-12,Australia,Disneyland_California
284521822,5,2015-5,United States,Disneyland_California
284515811,4,2014-10,Australia,Disneyland_California
284515618,5,2015-6,United States,Disneyland_California
284515196,5,2015-6,United States,Disneyland_California
284511636,5,2014-10,United States,Disneyland_California
284505865,5,2015-6,United States,Disneyland_California
284496286,5,2014-9,United States,Disneyland_California
284489117,5,2015-4,United States,Disneyland_California
284487342,5,2015-6,United States,Disneyland_California
284471420,5,2015-5,United States,Disneyland_California
284460091,4,2015-6,United States,Disneyland_California
284459301,5,2015-3,United States,Disneyland_California
284454019,5,2015-5,United States,Disneyland_California
284452508,4,2014-7,United States,Disneyland_California
284451447,5,2015-6,United States,Disneyland_California
284450992,5,2015-4,United States,Disneyland_California
284444865,4,2014-8,United States,Disneyland_California
284436590,5,2015-6,United Kingdom,Disneyland_California
284434971,5,2014-7,Canada,Disneyland_California
284427159,5,2015-6,United States,Disneyland_California
284424289,5,2015-6,New Zealand,Disneyland_California
284416320,5,2014-7,United States,Disneyland_California
284386533,5,2015-5,United States,Disneyland_California
284372060,4,2015-6,United States,Disneyland_California
284296176,5,2015-6,United States,Disneyland_California
284272702,5,2015-4,United States,Disneyland_California
284258642,5,2015-2,United States,Disneyland_California
284255143,3,2014-9,Australia,Disneyland_California
